,nasid,position,ts,mac,controllerid,pwr,count
138,4589,center,2018-02-13 13:54:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-81.55172413793103, -78.42857142857143, -68.98181818181818, -79.38461538461539]",4
139,4589,center,2018-02-13 13:55:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-77.89090909090909, -75.91666666666667, -71.76923076923077, -79.0]",4
140,4589,center,2018-02-13 13:56:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-79.65384615384616, -76.54545454545455, -71.92307692307692, -80.0]",4
141,4589,center,2018-02-13 13:57:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-80.23529411764706, -73.625, -72.5, -75.6]",4
142,4589,center,2018-02-13 13:58:00,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-78.54761904761905, -71.39024390243902, -76.0909090909091]",3
143,4589,center,2018-02-13 13:59:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-77.46153846153847, -69.24137931034483, -77.66666666666667, -84.0]",4
144,4589,center,2018-02-13 14:00:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-71.44680851063829, -67.60416666666667, -73.41176470588235, -85.0]",4
145,4589,center,2018-02-13 14:01:00,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-71.87755102040816, -66.8, -78.61538461538461]",3
146,4589,center,2018-02-13 14:02:00,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-71.67692307692307, -64.61702127659575, -80.20588235294117]",3
147,4589,center,2018-02-13 14:03:00,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-60.861111111111114, -56.06666666666667, -79.07692307692308]",3
148,4589,center,2018-02-13 14:04:00,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-62.55882352941177, -56.21621621621622, -81.57142857142857]",3
149,4589,center,2018-02-13 14:05:00,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-65.73584905660377, -54.244897959183675, -82.0]",3
150,4589,center,2018-02-13 14:06:00,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-66.97014925373135, -50.078125, -81.28571428571429]",3
151,4589,center,2018-02-13 14:07:00,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-64.61538461538461, -46.78378378378378, -79.33333333333333]",3
152,4589,center,2018-02-13 14:08:00,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-62.904761904761905, -42.39344262295082, -77.92307692307692]",3
153,4589,center,2018-02-13 14:09:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-60.405797101449274, -44.728813559322035, -75.83333333333333, -83.5]",4
154,4589,center,2018-02-13 14:10:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-61.79710144927536, -49.557377049180324, -76.24, -83.16666666666667]",4
155,4589,center,2018-02-13 14:11:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-61.258620689655174, -48.389830508474574, -77.17142857142858, -81.0]",4
